area_tag	LONGI_DD	LATIT_DD	pos_string
Skagerrak	8.64567	57.524	8.64567_57.524
Skagerrak	8.39217	57.5295	8.39217_57.5295
Skagerrak	8.76833	57.6115	8.76833_57.6115
Skagerrak	8.7765	57.7795	8.7765_57.7795
Skagerrak	9.805	57.87633	9.805_57.87633
Skagerrak	9.81167	58.07017	9.81167_58.07017
Skagerrak	10.53717	57.82917	10.53717_57.82917
Skagerrak	10.11267	57.73733	10.11267_57.73733
Kattegat	11.3165	57.35633	11.3165_57.35633
Kattegat	10.94717	57.675	10.94717_57.675
Kattegat	10.83133	57.44117	10.83133_57.44117
The Quark	20.68333	63.475	20.68333_63.475
The Quark	21.11667	63.63333	21.11667_63.63333
Bothnian Bay	21.16667	63.9	21.16667_63.9
Bothnian Bay	22.1	64.35	22.1_64.35
Bothnian Bay	22.6	64.3	22.6_64.3
Bothnian Bay	21.06667	63.95	21.06667_63.95
Bothnian Bay	22.91667	64.18333	22.91667_64.18333
Bothnian Bay	22.78333	65.34167	22.78333_65.34167
Kattegat	12.36667	56.81667	12.36667_56.81667
4	11.95833	57.27667	11.95833_57.27667
Kattegat	12.13333	57.03333	12.13333_57.03333
Kattegat	11.07667	56.445	11.07667_56.445
Kattegat	11.95833	56.34667	11.95833_56.34667
Kattegat	11.83167	56.58167	11.83167_56.58167
Kattegat	12.43333	56.4	12.43333_56.4
Kattegat	12.52	56.12833	12.52_56.12833
Kattegat Danish Coastal waters, including Limfjord	11.046	57.14333	11.046_57.14333
Kattegat	11.605	57.54833	11.605_57.54833
Kattegat	11.58833	57.33833	11.58833_57.33833
Kattegat	11.34667	57.70333	11.34667_57.70333
Kattegat	11.325	57.36333	11.325_57.36333
Skagerrak	10.74333	58.07333	10.74333_58.07333
Skagerrak	11.09333	58.04667	11.09333_58.04667
Kattegat	10.99333	57.66833	10.99333_57.66833
Skagerrak	10.1305	57.7415	10.1305_57.7415
Skagerrak	10.00767	57.73583	10.00767_57.73583
Skagerrak	10.66	57.80333	10.66_57.80333
Skagerrak	9.5	58.16667	9.5_58.16667
Skagerrak	10.95667	57.795	10.95667_57.795
Skagerrak	11.00333	57.88167	11.00333_57.88167
3	11.12667	58.49	11.12667_58.49
Skagerrak	10.855	58.60833	10.855_58.60833
Skagerrak	9.745	57.74833	9.745_57.74833
Skagerrak	9.79	57.875	9.79_57.875
Skagerrak	9.86167	57.97667	9.86167_57.97667
Skagerrak	9.88167	58.03667	9.88167_58.03667
Skagerrak	9.83667	58.07833	9.83667_58.07833
Skagerrak	8.55667	57.41833	8.55667_57.41833
Skagerrak	8.565	57.46167	8.565_57.46167
Skagerrak	8.56333	57.525	8.56333_57.525
Skagerrak	8.79	57.785	8.79_57.785
North Sea	6.055	56.60333	6.055_56.60333
North Sea	5.92833	56.555	5.92833_56.555
North Sea	5.08833	56.74667	5.08833_56.74667
North Sea	5.18	57.03167	5.18_57.03167
North Sea	5.18167	57.61333	5.18167_57.61333
North Sea	5.71167	57.54833	5.71167_57.54833
Bothnian Bay	23.81667	64.73333	23.81667_64.73333
North Sea	7.225	56.53833	7.225_56.53833
North Sea	6.87333	56.52	6.87333_56.52
North Sea	7.89167	56.52667	7.89167_56.52667
Bothnian Sea	20.13333	62.96667	20.13333_62.96667
North Sea	7.25	57.15	7.25_57.15
North Sea	6.34167	57.36167	6.34167_57.36167
North Sea	6.745	57.25667	6.745_57.25667
North Sea	7.78333	57.05	7.78333_57.05
21	20.5	63.58333	20.5_63.58333
Bornholm Basin	15.9	55.8	15.9_55.8
Bornholm Basin	16.2	55.5	16.2_55.5
Bornholm Basin	15.91667	55.55	15.91667_55.55
Bornholm Basin	15.33333	55.61667	15.33333_55.61667
Bornholm Basin	15.68333	55.31667	15.68333_55.31667
Bornholm Basin	15.11667	55.5	15.11667_55.5
Bornholm Basin	16.46667	55.81667	16.46667_55.81667
Western Gotland Basin	18.86667	58.58333	18.86667_58.58333
Western Gotland Basin	18.56667	58.58333	18.56667_58.58333
Eastern Gotland Basin	20.75	58.23333	20.75_58.23333
Eastern Gotland Basin	20.5	58.36667	20.5_58.36667
Northern Baltic Proper	20.11667	58.53333	20.11667_58.53333
Northern Baltic Proper	19.91667	58.61667	19.91667_58.61667
Northern Baltic Proper	20.13333	58.75	20.13333_58.75
Northern Baltic Proper	20.0	58.93333	20.0_58.93333
Northern Baltic Proper	19.68333	59.0	19.68333_59.0
Northern Baltic Proper	19.41667	59.05	19.41667_59.05
Northern Baltic Proper	19.25	58.91667	19.25_58.91667
Western Gotland Basin	19.0	58.7	19.0_58.7
Eastern Gotland Basin	19.55	57.61667	19.55_57.61667
Eastern Gotland Basin	20.0	57.61667	20.0_57.61667
Eastern Gotland Basin	20.4	57.61667	20.4_57.61667
Eastern Gotland Basin	20.75	57.61667	20.75_57.61667
Eastern Gotland Basin	20.28333	57.83333	20.28333_57.83333
Eastern Gotland Basin	19.75	58.08333	19.75_58.08333
Eastern Gotland Basin	19.58333	58.18333	19.58333_58.18333
Eastern Gotland Basin	19.4	58.23333	19.4_58.23333
Eastern Gotland Basin	19.66667	58.23333	19.66667_58.23333
Eastern Gotland Basin	19.93333	58.23333	19.93333_58.23333
Eastern Gotland Basin	20.3	58.3	20.3_58.3
Eastern Gotland Basin	19.25	56.95	19.25_56.95
Eastern Gotland Basin	19.03333	57.01667	19.03333_57.01667
Eastern Gotland Basin	18.83333	57.06667	18.83333_57.06667
Eastern Gotland Basin	19.26667	57.06667	19.26667_57.06667
Eastern Gotland Basin	20.3	57.06667	20.3_57.06667
Eastern Gotland Basin	20.5	57.06667	20.5_57.06667
Eastern Gotland Basin	20.38333	57.13333	20.38333_57.13333
Eastern Gotland Basin	20.25	57.21667	20.25_57.21667
Eastern Gotland Basin	19.86667	57.43333	19.86667_57.43333
Eastern Gotland Basin	19.7	57.53333	19.7_57.53333
Eastern Gotland Basin	20.0	56.63333	20.0_56.63333
Eastern Gotland Basin	20.1	56.63333	20.1_56.63333
Eastern Gotland Basin	19.83333	56.78333	19.83333_56.78333
Eastern Gotland Basin	19.66667	56.83333	19.66667_56.83333
Skagerrak	8.58333	57.19167	8.58333_57.19167
14	17.61667	58.8	17.61667_58.8
Bothnian Sea	19.975	62.58333	19.975_62.58333
Bothnian Sea	21.0	61.68333	21.0_61.68333
Bothnian Sea	20.53333	61.75833	20.53333_61.75833
Bothnian Sea	20.56667	62.6	20.56667_62.6
Bothnian Sea	20.83333	62.6	20.83333_62.6
Bothnian Sea	20.6	61.08333	20.6_61.08333
Bothnian Sea	20.26667	61.10833	20.26667_61.10833
Gulf of Finland	24.83833	59.84167	24.83833_59.84167
Gulf of Finland	24.0	59.68333	24.0_59.68333
Gulf of Finland	23.3	59.58333	23.3_59.58333
Northern Baltic Proper	22.46667	59.36667	22.46667_59.36667
Northern Baltic Proper	20.7	58.95	20.7_58.95
Eastern Gotland Basin	19.125	57.425	19.125_57.425
Eastern Gotland Basin	19.43333	57.39167	19.43333_57.39167
Eastern Gotland Basin	19.73333	57.35833	19.73333_57.35833
Eastern Gotland Basin	20.35	57.29167	20.35_57.29167
Eastern Gotland Basin	20.63333	57.29167	20.63333_57.29167
Eastern Gotland Basin	20.03333	58.15	20.03333_58.15
Northern Baltic Proper	20.325	58.66667	20.325_58.66667
9	15.95667	56.13667	15.95667_56.13667
Eastern Gotland Basin	20.18333	58.3	20.18333_58.3
Eastern Gotland Basin	18.6	55.7	18.6_55.7
Eastern Gotland Basin	20.93333	57.22	20.93333_57.22
Eastern Gotland Basin	19.06667	55.98333	19.06667_55.98333
Eastern Gotland Basin	19.73333	56.85	19.73333_56.85
15	19.04733	59.48767	19.04733_59.48767
Bornholm Basin	14.64167	55.895	14.64167_55.895
8	14.75783	56.1195	14.75783_56.1195
9	14.905	56.09167	14.905_56.09167
Bornholm Basin	14.98333	56.05833	14.98333_56.05833
Bornholm Basin	15.03333	56.0	15.03333_56.0
Bornholm Basin	15.10833	55.945	15.10833_55.945
Bornholm Basin	15.26167	55.46	15.26167_55.46
24	18.43983	59.399	18.43983_59.399
24	18.2295	59.2985	18.2295_59.2985
Kattegat	12.51667	56.12667	12.51667_56.12667
Kattegat Danish Coastal waters, including Limfjord	11.80833	56.16833	11.80833_56.16833
Skagerrak	10.4	57.74167	10.4_57.74167
Skagerrak	9.21667	57.3	9.21667_57.3
Skagerrak	9.65	57.51667	9.65_57.51667
Skagerrak	9.18333	58.13333	9.18333_58.13333
Skagerrak	10.725	58.26667	10.725_58.26667
21	20.26017	63.6155	20.26017_63.6155
Skagerrak	11.10167	58.33667	11.10167_58.33667
North Sea	8.5	57.16667	8.5_57.16667
Western Gotland Basin	18.99167	58.13333	18.99167_58.13333
7	14.28333	55.45	14.28333_55.45
12s	16.65333	57.79833	16.65333_57.79833
Western Gotland Basin	16.68333	56.31667	16.68333_56.31667
1s	11.692	57.67817	11.692_57.67817
2	11.905	58.34333	11.905_58.34333
Bornholm Basin	15.41667	55.98333	15.41667_55.98333
Bornholm Basin	16.80667	56.015	16.80667_56.015
Bornholm Basin	16.48167	55.66833	16.48167_55.66833
Eastern Gotland Basin	19.16833	55.57	19.16833_55.57
Bornholm Basin	14.58333	55.45833	14.58333_55.45833
The Sound	12.68717	55.96917	12.68717_55.96917
Kattegat	12.423	56.2085	12.423_56.2085
Kattegat	12.5	56.7	12.5_56.7
Kattegat	12.35	56.70833	12.35_56.70833
Kattegat	12.23333	56.71667	12.23333_56.71667
Kattegat	12.305	56.65	12.305_56.65
Kattegat	12.4	56.77167	12.4_56.77167
Kattegat	12.19333	57.045	12.19333_57.045
Kattegat	12.28667	56.875	12.28667_56.875
Kattegat	12.215	56.80667	12.215_56.80667
Kattegat	12.265	56.36167	12.265_56.36167
Kattegat	11.59817	57.54467	11.59817_57.54467
Kattegat	11.83967	57.12367	11.83967_57.12367
4	12.052	57.20383	12.052_57.20383
4	11.97817	57.26933	11.97817_57.26933
Kattegat	11.71383	56.33333	11.71383_56.33333
Kattegat	11.08667	56.43167	11.08667_56.43167
Kattegat	10.95667	56.215	10.95667_56.215
Kattegat	11.81333	56.58167	11.81333_56.58167
Kattegat	11.87333	56.785	11.87333_56.785
Kattegat	11.658	56.992	11.658_56.992
Kattegat	11.31867	57.36767	11.31867_57.36767
Kattegat	11.57683	57.30683	11.57683_57.30683
Kattegat	11.337	57.71417	11.337_57.71417
Kattegat	11.45783	57.15117	11.45783_57.15117
Skagerrak	10.5635	57.83017	10.5635_57.83017
Kattegat	10.95933	57.6685	10.95933_57.6685
Skagerrak	9.74883	57.741	9.74883_57.741
Skagerrak	9.84633	57.9655	9.84633_57.9655
Skagerrak	9.7445	58.051	9.7445_58.051
Skagerrak	8.533	57.45933	8.533_57.45933
Skagerrak	8.74417	57.7605	8.74417_57.7605
Skagerrak	10.74967	58.08717	10.74967_58.08717
3	11.14283	58.4735	11.14283_58.4735
Skagerrak	10.84217	58.636	10.84217_58.636
Skagerrak	11.19583	58.23567	11.19583_58.23567
Skagerrak	11.16533	57.90783	11.16533_57.90783
Skagerrak	11.08333	58.075	11.08333_58.075
Bothnian Bay	22.75333	65.32167	22.75333_65.32167
Bornholm Basin	15.33333	56.06667	15.33333_56.06667
Bornholm Basin	15.33333	55.8	15.33333_55.8
9	14.905	56.085	14.905_56.085
Bornholm Basin	15.045	56.0	15.045_56.0
Bornholm Basin	15.18333	55.87333	15.18333_55.87333
Bornholm Basin	15.33333	56.0	15.33333_56.0
Bornholm Basin	15.33333	55.95	15.33333_55.95
Bornholm Basin	15.33333	55.9	15.33333_55.9
Bornholm Basin	15.33333	55.85	15.33333_55.85
Bornholm Basin	15.33333	55.73333	15.33333_55.73333
Bornholm Basin	14.58333	55.61667	14.58333_55.61667
Bornholm Basin	14.66667	55.61667	14.66667_55.61667
Bornholm Basin	14.75	55.61667	14.75_55.61667
Bornholm Basin	14.4	55.65	14.4_55.65
Kattegat	12.30833	56.18333	12.30833_56.18333
5	12.66667	56.31667	12.66667_56.31667
Kattegat	12.30333	56.4	12.30333_56.4
Kattegat	12.17	56.4	12.17_56.4
Kattegat	12.03333	56.4	12.03333_56.4
Skagerrak	9.4	57.973	9.4_57.973
Skagerrak	10.02	57.72267	10.02_57.72267
Skagerrak	9.515	58.172	9.515_58.172
Skagerrak	9.62	57.97833	9.62_57.97833
Skagerrak	8.26667	57.73	8.26667_57.73
Skagerrak	9.90167	58.02	9.90167_58.02
Skagerrak	9.58	58.04833	9.58_58.04833
Bornholm Basin	14.65	55.45	14.65_55.45
Skagerrak	9.71667	57.86667	9.71667_57.86667
Skagerrak	8.51667	57.16667	8.51667_57.16667
Skagerrak	8.2	57.71667	8.2_57.71667
Skagerrak	8.2	57.68333	8.2_57.68333
Skagerrak	9.84167	57.71667	9.84167_57.71667
Skagerrak	9.76667	57.8	9.76667_57.8
Skagerrak	9.59167	57.93333	9.59167_57.93333
Skagerrak	9.5	58.1	9.5_58.1
24	18.19	59.43333	18.19_59.43333
8	14.75333	56.11833	14.75333_56.11833
Bornholm Basin	16.445	55.275	16.445_55.275
Kattegat	11.775	56.4	11.775_56.4
Kattegat	11.69333	57.16667	11.69333_57.16667
Kattegat	11.0	57.525	11.0_57.525
Kattegat	11.33667	57.315	11.33667_57.315
Kattegat	11.435	57.51333	11.435_57.51333
Kattegat	11.60333	57.44333	11.60333_57.44333
Kattegat	11.26667	56.805	11.26667_56.805
Kattegat	11.63	57.33	11.63_57.33
Skagerrak	10.96833	58.15167	10.96833_58.15167
Skagerrak	11.04	58.01333	11.04_58.01333
Skagerrak	10.68	58.17	10.68_58.17
Skagerrak	10.64167	57.98833	10.64167_57.98833
Skagerrak	10.34167	58.165	10.34167_58.165
Skagerrak	10.33167	58.00667	10.33167_58.00667
Skagerrak	10.935	58.30167	10.935_58.30167
Skagerrak	10.70333	58.64833	10.70333_58.64833
Skagerrak	10.35667	58.65	10.35667_58.65
Skagerrak	10.87833	58.48833	10.87833_58.48833
Kattegat	11.595	57.55333	11.595_57.55333
Kattegat	11.475	57.54167	11.475_57.54167
Kattegat	11.38333	57.53333	11.38333_57.53333
Kattegat	10.805	57.45	10.805_57.45
7	14.65	55.98333	14.65_55.98333
Skagerrak	9.95833	58.27333	9.95833_58.27333
Skagerrak	8.76667	58.0	8.76667_58.0
Skagerrak	10.94167	58.31667	10.94167_58.31667
Skagerrak	10.85	58.295	10.85_58.295
Skagerrak	10.51333	58.275	10.51333_58.275
Skagerrak	11.15833	58.33667	11.15833_58.33667
Bornholm Basin	14.55	55.45	14.55_55.45
Bornholm Basin	15.335	55.73333	15.335_55.73333
Bornholm Basin	15.945	55.45333	15.945_55.45333
Eastern Gotland Basin	18.94333	57.06667	18.94333_57.06667
Eastern Gotland Basin	18.94333	57.11	18.94333_57.11
Western Gotland Basin	18.115	57.75667	18.115_57.75667
Skagerrak	9.65833	57.94167	9.65833_57.94167
Skagerrak	8.2	57.7	8.2_57.7
Kattegat	11.96667	56.346	11.96667_56.346
Kattegat	12.27133	56.89	12.27133_56.89
Kattegat	12.26283	56.38167	12.26283_56.38167
Kattegat	11.08783	56.4665	11.08783_56.4665
Kattegat	10.9575	56.22767	10.9575_56.22767
Kattegat	11.825	56.6	11.825_56.6
Skagerrak	9.80833	57.86667	9.80833_57.86667
Skagerrak	9.71667	57.7	9.71667_57.7
4	11.98	57.25783	11.98_57.25783
Kattegat	11.82833	57.095	11.82833_57.095
Kattegat	11.88833	56.78	11.88833_56.78
Kattegat	11.46833	57.15333	11.46833_57.15333
Kattegat	11.71583	56.91167	11.71583_56.91167
Skagerrak	10.72833	58.08	10.72833_58.08
Skagerrak	10.95333	57.855	10.95333_57.855
Skagerrak	11.085	58.055	11.085_58.055
Skagerrak	11.18667	58.23	11.18667_58.23
Kattegat	11.57667	57.31667	11.57667_57.31667
Kattegat	11.315	57.355	11.315_57.355
Kattegat	10.96667	57.665	10.96667_57.665
Skagerrak	10.84667	58.54	10.84667_58.54
3	11.13667	58.47833	11.13667_58.47833
Skagerrak	10.855	58.635	10.855_58.635
Skagerrak	9.78	57.75167	9.78_57.75167
Skagerrak	9.82	57.87667	9.82_57.87667
Skagerrak	9.825	58.07667	9.825_58.07667
Skagerrak	8.54	57.41333	8.54_57.41333
Skagerrak	8.59833	57.52667	8.59833_57.52667
Skagerrak	8.795	57.76833	8.795_57.76833
Kattegat	11.35	57.66667	11.35_57.66667
Bornholm Basin	14.41333	55.53	14.41333_55.53
Eastern Gotland Basin	19.95	58.0	19.95_58.0
Eastern Gotland Basin	20.3	58.23333	20.3_58.23333
Eastern Gotland Basin	19.31667	55.28333	19.31667_55.28333
Eastern Gotland Basin	19.3	55.71667	19.3_55.71667
Eastern Gotland Basin	20.43333	56.63333	20.43333_56.63333
Eastern Gotland Basin	18.8	55.23333	18.8_55.23333
Gdansk Basin	19.33333	54.83333	19.33333_54.83333
Arkona Basin	12.94117	55.32533	12.94117_55.32533
2	11.54333	58.3195	11.54333_58.3195
Bornholm Basin	15.96333	55.85833	15.96333_55.85833
Western Gotland Basin	17.02167	57.50667	17.02167_57.50667
9	16.915	57.40167	16.915_57.40167
Western Gotland Basin	17.535	57.43167	17.535_57.43167
Eastern Gotland Basin	19.42167	57.865	19.42167_57.865
Eastern Gotland Basin	19.52833	57.835	19.52833_57.835
Eastern Gotland Basin	19.17333	57.36833	19.17333_57.36833
5	12.73	56.61	12.73_56.61
5	12.72	56.565	12.72_56.565
Kattegat	12.44167	56.72167	12.44167_56.72167
Eastern Gotland Basin	18.88667	57.05333	18.88667_57.05333
Western Gotland Basin	17.94233	57.03333	17.94233_57.03333
4	12.10667	57.13667	12.10667_57.13667
Kattegat	12.21167	56.94	12.21167_56.94
1s	12.05	57.40667	12.05_57.40667
1s	12.02917	57.36	12.02917_57.36
4	11.98833	57.30333	11.98833_57.30333
Eastern Gotland Basin	18.855	57.05833	18.855_57.05833
Bornholm Basin	17.08333	55.92367	17.08333_55.92367
Bornholm Basin	17.56967	56.13433	17.56967_56.13433
Eastern Gotland Basin	17.69133	55.853	17.69133_55.853
Eastern Gotland Basin	17.756	56.06867	17.756_56.06867
Bornholm Basin	15.37633	55.791	15.37633_55.791
Bornholm Basin	16.275	55.5215	16.275_55.5215
Bornholm Basin	16.49133	55.6755	16.49133_55.6755
Bornholm Basin	15.97567	55.47433	15.97567_55.47433
Bornholm Basin	15.61933	55.6425	15.61933_55.6425
Arkona Basin	13.27217	55.171	13.27217_55.171
Arkona Basin	13.25683	54.941	13.25683_54.941
Arkona Basin	13.62167	55.208	13.62167_55.208
Arkona Basin	13.93833	55.005	13.93833_55.005
12n	18.31983	59.29517	18.31983_59.29517
12n	18.37733	59.32533	18.37733_59.32533
The Sound	12.86333	55.78	12.86333_55.78
The Sound	12.69033	55.96667	12.69033_55.96667
Kattegat	12.34767	56.28633	12.34767_56.28633
12n	18.38667	59.2685	18.38667_59.2685
Bornholm Basin	15.40833	55.93067	15.40833_55.93067
Bornholm Basin	14.69833	55.45167	14.69833_55.45167
Skagerrak	10.89167	58.26667	10.89167_58.26667
Eastern Gotland Basin	20.35	57.29333	20.35_57.29333
25	11.77333	57.67883	11.77333_57.67883
Kattegat	11.83833	57.12167	11.83833_57.12167
Kattegat	11.66667	57.18667	11.66667_57.18667
Kattegat	11.67	56.94	11.67_56.94
Kattegat	11.66167	57.20167	11.66167_57.20167
Kattegat	11.44833	57.18	11.44833_57.18
Kattegat	11.085	56.46833	11.085_56.46833
Kattegat	11.96667	56.345	11.96667_56.345
Kattegat	10.95833	56.24167	10.95833_56.24167
Kattegat	11.82667	56.61	11.82667_56.61
Kattegat	11.82333	56.79333	11.82333_56.79333
Kattegat	10.985	57.655	10.985_57.655
Kattegat	10.82167	57.43667	10.82167_57.43667
Kattegat	11.575	57.315	11.575_57.315
Kattegat	11.31833	57.39833	11.31833_57.39833
4	12.04667	57.20833	12.04667_57.20833
4	11.97833	57.29	11.97833_57.29
Kattegat	12.30667	56.645	12.30667_56.645
The Sound	12.85	55.8	12.85_55.8
The Sound	12.69167	55.97333	12.69167_55.97333
Kattegat	12.39167	56.23667	12.39167_56.23667
Kattegat	12.195	56.575	12.195_56.575
Kattegat	12.25833	56.38333	12.25833_56.38333
Kattegat	12.20333	57.01167	12.20333_57.01167
Kattegat	12.31	56.85667	12.31_56.85667
5	12.52833	56.37	12.52833_56.37
Kattegat	12.21833	56.81667	12.21833_56.81667
Kattegat	12.59167	56.55167	12.59167_56.55167
Skagerrak	10.72333	58.08	10.72333_58.08
Skagerrak	10.96333	57.86	10.96333_57.86
Skagerrak	10.99333	58.31833	10.99333_58.31833
Skagerrak	11.035	58.42	11.035_58.42
Skagerrak	11.19	58.225	11.19_58.225
Skagerrak	11.155	57.9	11.155_57.9
Skagerrak	11.07333	58.07	11.07333_58.07
Kattegat	11.59667	57.545	11.59667_57.545
Skagerrak	10.845	58.525	10.845_58.525
Skagerrak	10.89667	58.57333	10.89667_58.57333
3	11.135	58.45833	11.135_58.45833
Skagerrak	10.83833	58.63833	10.83833_58.63833
Skagerrak	9.75833	57.74667	9.75833_57.74667
Skagerrak	9.87333	57.88667	9.87333_57.88667
Skagerrak	9.87333	57.98	9.87333_57.98
Skagerrak	9.83833	58.075	9.83833_58.075
Skagerrak	8.56833	57.42333	8.56833_57.42333
Skagerrak	8.52167	57.45167	8.52167_57.45167
Skagerrak	8.62167	57.52333	8.62167_57.52333
Skagerrak	8.74167	57.6	8.74167_57.6
Skagerrak	8.73667	57.76333	8.73667_57.76333
Skagerrak	10.51167	57.82667	10.51167_57.82667
Skagerrak	10.98667	57.805	10.98667_57.805
Skagerrak	10.1	57.735	10.1_57.735
22	22.32333	65.56	22.32333_65.56
22	22.36	65.54333	22.36_65.54333
22	22.27	65.54417	22.27_65.54417
Bornholm Basin	15.39033	55.962	15.39033_55.962
Bornholm Basin	15.54267	55.83283	15.54267_55.83283
Bornholm Basin	15.53933	55.73783	15.53933_55.73783
Bornholm Basin	15.73833	55.90167	15.73833_55.90167
Bornholm Basin	16.0345	55.86933	16.0345_55.86933
Bornholm Basin	16.49183	55.674	16.49183_55.674
Bornholm Basin	17.04283	55.93667	17.04283_55.93667
Bornholm Basin	14.76333	55.56167	14.76333_55.56167
Bornholm Basin	14.664	55.45183	14.664_55.45183
Eastern Gotland Basin	18.41217	56.21233	18.41217_56.21233
Eastern Gotland Basin	18.93683	57.11517	18.93683_57.11517
Eastern Gotland Basin	19.54317	57.7945	19.54317_57.7945
Western Gotland Basin	17.9195	57.38667	17.9195_57.38667
Western Gotland Basin	17.91167	57.11	17.91167_57.11
9	16.95517	57.38633	16.95517_57.38633
Western Gotland Basin	17.525	57.44	17.525_57.44
Western Gotland Basin	17.02067	57.514	17.02067_57.514
1s	11.757	57.67	11.757_57.67
Kattegat	10.79167	56.85	10.79167_56.85
1n	11.24	58.35333	11.24_58.35333
Kattegat	12.11633	56.66683	12.11633_56.66683
Bornholm Basin	16.78133	55.16783	16.78133_55.16783
Bornholm Basin	16.776	55.21717	16.776_55.21717
Bothnian Sea	19.10667	61.9	19.10667_61.9
Bothnian Sea	18.745	61.73567	18.745_61.73567
Bothnian Sea	18.39683	61.572	18.39683_61.572
Bothnian Sea	18.02667	61.4	18.02667_61.4
Bothnian Bay	22.54167	64.48333	22.54167_64.48333
Bornholm Basin	17.5	55.33333	17.5_55.33333
Eastern Gotland Basin	17.93333	55.44167	17.93333_55.44167
Kattegat	12.30667	56.64667	12.30667_56.64667
Kattegat	12.29333	56.875	12.29333_56.875
Kattegat	12.195	56.57667	12.195_56.57667
Kattegat	12.23333	56.835	12.23333_56.835
Kattegat	12.52333	56.54333	12.52333_56.54333
Kattegat	12.245	56.38	12.245_56.38
Skagerrak	9.35	57.63333	9.35_57.63333
The Sound	12.84667	55.80833	12.84667_55.80833
The Sound	12.69667	55.97167	12.69667_55.97167
Kattegat	12.39833	56.23667	12.39833_56.23667
5	12.54167	56.36333	12.54167_56.36333
Kattegat	12.19833	57.01667	12.19833_57.01667
4	12.06167	57.18833	12.06167_57.18833
4	11.97833	57.255	11.97833_57.255
Kattegat	11.59	57.54333	11.59_57.54333
Kattegat	11.37167	57.20833	11.37167_57.20833
Kattegat	11.635	57.16833	11.635_57.16833
Kattegat	11.98667	57.19333	11.98667_57.19333
Kattegat	11.08167	56.43167	11.08167_56.43167
Kattegat	11.95867	56.3485	11.95867_56.3485
Kattegat	10.955	56.20833	10.955_56.20833
Kattegat	11.8315	56.61767	11.8315_56.61767
Kattegat	11.835	56.79583	11.835_56.79583
Skagerrak	10.98417	58.16667	10.98417_58.16667
Skagerrak	11.02	57.81	11.02_57.81
Skagerrak	10.99833	57.98667	10.99833_57.98667
Kattegat	12.04667	56.98	12.04667_56.98
Kattegat	11.96	56.835	11.96_56.835
Kattegat	11.65167	56.83333	11.65167_56.83333
Kattegat	11.37667	57.65833	11.37667_57.65833
Kattegat	11.705	57.00667	11.705_57.00667
Kattegat	11.3185	57.3685	11.3185_57.3685
Kattegat	11.46183	57.14867	11.46183_57.14867
Skagerrak	10.31667	58.65833	10.31667_58.65833
Skagerrak	10.98833	58.46833	10.98833_58.46833
Skagerrak	10.83967	58.5355	10.83967_58.5355
Skagerrak	10.99333	58.33	10.99333_58.33
Skagerrak	11.03617	58.43	11.03617_58.43
Skagerrak	10.84	58.628	10.84_58.628
Skagerrak	11.18933	58.23033	11.18933_58.23033
Skagerrak	10.29667	58.49333	10.29667_58.49333
Skagerrak	10.32333	58.33	10.32333_58.33
